"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Council","District"
"2019-12-03 11:13:36","Boivães","Boivães","LOCAL-160602",NA,0,1,1,0,0,2,1.31,49.2,311,153,NA,0,2,1.18,1,0.59,51.06,331,169,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Bravães","Bravães","LOCAL-160603",NA,0,1,1,12,4.35,1,0.36,45.85,602,276,NA,0,8,2.32,5,1.45,53.32,647,345,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Britelo","Britelo","LOCAL-160604",NA,0,1,1,4,1.69,1,0.42,37.92,625,237,NA,0,0,0,3,1.02,40.27,730,294,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Cuide de Vila Verde","Cuide de Vila Verde","LOCAL-160606",NA,0,1,1,6,3.35,2,1.12,45.55,393,179,NA,0,1,0.57,2,1.14,43.46,405,176,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Lavradas","Lavradas","LOCAL-160611",NA,0,1,1,18,3.96,5,1.1,49.03,928,455,NA,0,8,1.62,4,0.81,49.2,1006,495,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Lindoso","Lindoso","LOCAL-160612",NA,0,1,1,4,1.81,2,0.9,38.1,580,221,NA,0,1,0.44,4,1.76,35.3,643,227,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Nogueira","Nogueira","LOCAL-160613",NA,0,1,1,4,1.87,1,0.47,47.35,452,214,NA,0,3,1.23,1,0.41,48.99,496,243,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Oleiros","Oleiros","LOCAL-160614",NA,0,1,1,10,3.44,3,1.03,56.18,518,291,NA,0,6,1.96,4,1.31,54.74,559,306,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Sampriz","Sampriz","LOCAL-160619",NA,0,1,1,1,0.56,2,1.11,39.65,454,180,NA,0,1,0.53,4,2.11,38.23,497,190,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Vade (São Pedro)","Vade (São Pedro)","LOCAL-160623",NA,0,1,1,6,3.87,4,2.58,46.27,335,155,NA,0,7,4.17,3,1.79,48.14,349,168,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Vade (São Tomé)","Vade (São Tomé)","LOCAL-160624",NA,0,1,1,4,2.9,1,0.72,38.66,357,138,NA,0,1,0.67,2,1.34,39.21,380,149,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Crasto, Ruivos e Grovelas","Crasto, Ruivos e Grovelas","LOCAL-160626",NA,0,1,1,17,3.96,2,0.47,44.92,955,429,NA,0,7,1.46,5,1.05,45.35,1054,478,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Entre Ambos-os-Rios, Ermida e Germil","Entre Ambos-os-Rios, Ermida e Germil","LOCAL-160627",NA,0,1,1,6,2.14,1,0.36,37.23,752,280,NA,0,4,1.32,4,1.32,37.35,814,304,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães","Ponte da Barca, V.N. Muía, Paço Vedro Magalhães","LOCAL-160628",NA,0,1,1,72,3.27,34,1.54,48.44,4550,2204,NA,0,59,2.64,23,1.03,49.48,4525,2239,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Touvedo (São Lourenço e Salvador)","Touvedo (São Lourenço e Salvador)","LOCAL-160629",NA,0,1,1,5,2.16,0,0,47.74,486,232,NA,0,5,1.85,1,0.37,51.04,529,270,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Vila Chã (São João Baptista e Santiago)","Vila Chã (São João Baptista e Santiago)","LOCAL-160630",NA,0,1,1,9,2.91,0,0,39.82,776,309,NA,0,5,1.67,5,1.67,34.89,857,299,"Ponte da Barca","Viana do Castelo"
"2019-12-03 11:13:36","Anais","Anais","LOCAL-160701",NA,0,1,1,28,4.47,13,2.08,60.54,1034,626,NA,0,14,2.08,6,0.89,62.2,1082,673,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","São Pedro d'Arcos","São Pedro d'Arcos","LOCAL-160703",NA,0,1,1,16,4.72,15,4.42,53.9,629,339,NA,0,5,1.35,10,2.7,54.24,684,371,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Arcozelo","Arcozelo","LOCAL-160704",NA,0,1,1,45,2.4,42,2.24,56.79,3305,1877,NA,0,30,1.49,38,1.88,59.67,3380,2017,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Beiral do Lima","Beiral do Lima","LOCAL-160707",NA,0,1,1,6,1.75,8,2.33,48.93,701,343,NA,0,3,0.8,9,2.41,48.01,777,373,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Bertiandos","Bertiandos","LOCAL-160708",NA,0,1,1,8,3.08,5,1.92,69.89,372,260,NA,0,7,2.5,3,1.07,71.25,393,280,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Boalhosa","Boalhosa","LOCAL-160709",NA,0,1,1,0,0,0,0,32.88,222,73,NA,0,0,0,2,2.27,31.32,281,88,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Brandara","Brandara","LOCAL-160710",NA,0,1,1,13,5.35,6,2.47,58,419,243,NA,0,8,3.31,5,2.07,56.41,429,242,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Calheiros","Calheiros","LOCAL-160713",NA,0,1,1,18,3.44,12,2.29,57.58,910,524,NA,0,12,2.17,11,1.99,59.55,927,552,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Calvelo","Calvelo","LOCAL-160714",NA,0,1,1,13,3.66,6,1.69,51.75,686,355,NA,0,11,2.73,3,0.74,53.24,757,403,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Correlhã","Correlhã","LOCAL-160716",NA,0,1,1,35,2.3,40,2.63,59.59,2554,1522,NA,0,46,2.76,39,2.34,62.74,2657,1667,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Estorãos","Estorãos","LOCAL-160717",NA,0,1,1,7,3.03,5,2.16,49.68,465,231,NA,0,4,1.67,1,0.42,46.86,510,239,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Facha","Facha","LOCAL-160718",NA,0,1,1,18,2.24,11,1.37,60.74,1322,803,NA,0,20,2.31,13,1.5,62.32,1388,865,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Feitosa","Feitosa","LOCAL-160719",NA,0,1,1,31,3.86,16,1.99,59.91,1342,804,NA,0,15,2.1,14,1.96,63.52,1124,714,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Fontão","Fontão","LOCAL-160721",NA,0,1,1,10,1.52,15,2.28,63.3,1041,659,NA,0,13,1.9,16,2.33,63.7,1077,686,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Friastelas","Friastelas","LOCAL-160724",NA,0,1,1,8,2.9,7,2.54,47.1,586,276,NA,0,1,0.35,3,1.05,45.34,633,287,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Gandra","Gandra","LOCAL-160726",NA,0,1,1,15,2.55,10,1.7,57.42,1024,588,NA,0,23,3.55,12,1.85,56.9,1137,647,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Gemieira","Gemieira","LOCAL-160727",NA,0,1,1,15,4.79,5,1.6,55.4,565,313,NA,0,7,2.36,10,3.37,53.51,555,297,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Gondufe","Gondufe","LOCAL-160728",NA,0,1,1,3,1.4,2,0.93,56.58,380,215,NA,0,7,3.35,3,1.44,47.29,442,209,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Labruja","Labruja","LOCAL-160729",NA,0,1,1,16,6.56,5,2.05,60.55,403,244,NA,0,12,4.71,4,1.57,58.35,437,255,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Poiares","Poiares","LOCAL-160734",NA,0,1,1,16,3.51,6,1.32,61.87,737,456,NA,0,5,1.05,5,1.05,62.52,763,477,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Refóios do Lima","Refóios do Lima","LOCAL-160737",NA,0,1,1,23,2.25,25,2.44,46.19,2217,1024,NA,0,17,1.55,11,1,46.08,2385,1099,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Ribeira","Ribeira","LOCAL-160739",NA,0,1,1,37,3.53,29,2.76,60.95,1721,1049,NA,0,26,2.44,30,2.82,61.43,1732,1064,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Sá","Sá","LOCAL-160740",NA,0,1,1,9,4.04,2,0.9,63.71,350,223,NA,0,6,2.48,2,0.83,64.02,378,242,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Santa Comba","Santa Comba","LOCAL-160742",NA,0,1,1,13,3.63,4,1.12,66.79,536,358,NA,0,19,5.14,3,0.81,67.64,547,370,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Santa Cruz do Lima","Santa Cruz do Lima","LOCAL-160743",NA,0,1,1,7,2.66,5,1.9,58.71,448,263,NA,0,3,1.19,2,0.79,52.71,480,253,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Rebordões (Santa Maria)","Rebordões (Santa Maria)","LOCAL-160744",NA,0,1,1,21,3.76,11,1.97,58.37,956,558,NA,0,15,2.53,3,0.51,59.28,1002,594,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Seara","Seara","LOCAL-160745",NA,0,1,1,15,3.61,14,3.37,66.83,621,415,NA,0,11,2.61,12,2.85,68.68,613,421,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Serdedelo","Serdedelo","LOCAL-160746",NA,0,1,1,9,3.9,5,2.16,51.22,451,231,NA,0,0,0,4,1.67,46.97,511,240,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Rebordões (Souto)","Rebordões (Souto)","LOCAL-160747",NA,0,1,1,26,4.32,16,2.66,55.28,1089,602,NA,0,10,1.54,8,1.23,56.73,1144,649,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Vitorino das Donas","Vitorino das Donas","LOCAL-160750",NA,0,1,1,17,2.76,14,2.27,65.92,936,617,NA,0,16,2.53,9,1.42,64.56,979,632,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Arca e Ponte de Lima","Arca e Ponte de Lima","LOCAL-160752",NA,0,1,1,55,2.55,32,1.48,58.34,3701,2159,NA,0,58,2.71,34,1.59,60.45,3545,2143,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Ardegão, Freixo e Mato","Ardegão, Freixo e Mato","LOCAL-160753",NA,0,1,1,37,3.91,24,2.53,57.81,1638,947,NA,0,27,2.78,24,2.47,54.06,1796,971,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Associação de freguesias do Vale do Neiva","Associação de freguesias do Vale do Neiva","LOCAL-160754",NA,0,1,1,17,3,13,2.3,50.63,1118,566,NA,0,14,2.26,11,1.78,50.74,1220,619,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Bárrio e Cepões","Bárrio e Cepões","LOCAL-160755",NA,0,1,1,10,2.31,15,3.46,53.26,813,433,NA,0,10,1.94,5,0.97,56.15,919,516,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Cabaços e Fojo Lobal","Cabaços e Fojo Lobal","LOCAL-160756",NA,0,1,1,16,2.89,13,2.35,52.27,1058,553,NA,0,7,1.26,5,0.9,48.81,1135,554,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Cabração e Moreira do Lima","Cabração e Moreira do Lima","LOCAL-160757",NA,0,1,1,17,3.29,11,2.13,55.31,933,516,NA,0,7,1.23,10,1.75,55.87,1022,571,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Fornelos e Queijada","Fornelos e Queijada","LOCAL-160758",NA,0,1,1,26,2.77,17,1.81,55.11,1702,938,NA,0,27,2.77,12,1.23,55.14,1770,976,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Labrujó, Rendufe e Vilar do Monte","Labrujó, Rendufe e Vilar do Monte","LOCAL-160759",NA,0,1,1,2,0.99,5,2.48,55.04,367,202,NA,0,3,1.4,5,2.34,49.77,430,214,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Navió e Vitorino dos Piães","Navió e Vitorino dos Piães","LOCAL-160760",NA,0,1,1,23,2.5,19,2.07,54.25,1696,920,NA,0,16,1.7,19,2.01,55.05,1713,943,"Ponte de Lima","Viana do Castelo"
"2019-12-03 11:13:36","Boivão","Boivão","LOCAL-160802",NA,0,1,1,1,0.78,1,0.78,47.06,272,128,NA,0,1,0.72,3,2.17,46.46,297,138,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","Cerdal","Cerdal","LOCAL-160803",NA,0,1,1,21,3.3,14,2.2,39.49,1613,637,NA,0,18,2.56,18,2.56,40.86,1723,704,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","Fontoura","Fontoura","LOCAL-160805",NA,0,1,1,18,5.68,6,1.89,48.47,654,317,NA,0,18,5.13,9,2.56,51.69,679,351,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","Friestas","Friestas","LOCAL-160806",NA,0,1,1,16,5.03,3,0.94,57.71,551,318,NA,0,9,2.75,7,2.14,57.57,568,327,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","Ganfei","Ganfei","LOCAL-160808",NA,0,1,1,14,2.21,9,1.42,55.82,1134,633,NA,0,16,2.43,12,1.82,56.71,1162,659,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","São Pedro da Torre","São Pedro da Torre","LOCAL-160812",NA,0,1,1,14,2.19,13,2.03,51.7,1236,639,NA,0,11,1.6,6,0.87,54.47,1265,689,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","Verdoejo","Verdoejo","LOCAL-160816",NA,0,1,1,6,1.79,0,0,60.65,554,336,NA,0,6,1.76,6,1.76,59.86,568,340,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Gandra e Taião","Gandra e Taião","LOCAL-160817",NA,0,1,1,19,3.23,11,1.87,43.96,1340,589,NA,0,11,1.66,6,0.91,48.15,1375,662,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Gondomil e Sanfins","Gondomil e Sanfins","LOCAL-160818",NA,0,1,1,1,0.5,0,0,40.08,504,202,NA,0,4,1.76,7,3.08,41.2,551,227,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de São Julião e Silva","São Julião e Silva","LOCAL-160819",NA,0,1,1,9,3.25,3,1.08,48.77,568,277,NA,0,10,3,3,0.9,54.41,612,333,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Valença, Cristelo Covo e Arão","Valença, Cristelo Covo e Arão","LOCAL-160820",NA,0,1,1,52,2.7,26,1.35,40.77,4717,1923,NA,0,62,2.95,30,1.43,43.51,4831,2102,"Valença","Viana do Castelo"
"2019-12-03 11:13:36","Afife","Afife","LOCAL-160901",NA,0,1,1,23,2.65,8,0.92,60.06,1447,869,NA,0,20,2.18,13,1.42,58.27,1572,916,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Alvarães","Alvarães","LOCAL-160902",NA,0,1,1,27,2.19,32,2.59,46.22,2672,1235,NA,0,29,2.26,35,2.73,44.53,2879,1282,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Amonde","Amonde","LOCAL-160903",NA,0,1,1,3,1.79,4,2.38,61.76,272,168,NA,0,4,2.55,9,5.73,52.51,299,157,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Anha","Anha","LOCAL-160904",NA,0,1,1,55,4.06,29,2.14,59.2,2289,1355,NA,0,53,3.78,36,2.57,58.66,2390,1402,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Areosa","Areosa","LOCAL-160905",NA,0,1,1,76,3.16,40,1.66,55.45,4343,2408,NA,0,60,2.38,52,2.07,56.53,4451,2516,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Carreço","Carreço","LOCAL-160908",NA,0,1,1,32,3.18,8,0.79,60.44,1666,1007,NA,0,28,2.75,11,1.08,61.41,1661,1020,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Castelo do Neiva","Castelo do Neiva","LOCAL-160910",NA,0,1,1,37,2.78,34,2.56,41.82,3178,1329,NA,0,35,2.59,36,2.67,39.77,3392,1349,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Darque","Darque","LOCAL-160911",NA,0,1,1,110,3.19,62,1.8,46.95,7346,3449,NA,0,77,2.23,42,1.22,46.66,7396,3451,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Freixieiro de Soutelo","Freixieiro de Soutelo","LOCAL-160914",NA,0,1,1,4,1.48,4,1.48,58.44,462,270,NA,0,7,2.56,3,1.1,59.35,460,273,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Lanheses","Lanheses","LOCAL-160915",NA,0,1,1,17,2.01,11,1.3,53.98,1569,847,NA,0,25,2.68,16,1.71,55.33,1688,934,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Montaria","Montaria","LOCAL-160920",NA,0,1,1,13,4.68,5,1.8,51.1,544,278,NA,0,7,2.15,6,1.84,52.84,617,326,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Mujães","Mujães","LOCAL-160922",NA,0,1,1,27,3.52,12,1.56,50.69,1513,767,NA,0,26,3.19,7,0.86,52.72,1544,814,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","São Romão de Neiva","São Romão de Neiva","LOCAL-160923",NA,0,1,1,20,3.18,8,1.27,52.33,1202,629,NA,0,21,3.1,14,2.06,52.48,1292,678,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Outeiro","Outeiro","LOCAL-160925",NA,0,1,1,44,6.58,17,2.54,60.54,1105,669,NA,0,51,6.99,16,2.19,59.21,1233,730,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Perre","Perre","LOCAL-160926",NA,0,1,1,69,4.03,43,2.51,64.59,2649,1711,NA,0,61,3.53,34,1.97,63.54,2718,1727,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Santa Marta de Portuzelo","Santa Marta de Portuzelo","LOCAL-160928",NA,0,1,1,60,2.86,54,2.57,58.91,3563,2099,NA,0,47,2.24,41,1.95,57.7,3638,2099,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Vila Franca","Vila Franca","LOCAL-160935",NA,0,1,1,29,3.15,24,2.6,55.28,1668,922,NA,0,26,2.7,19,1.97,54.97,1752,963,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Vila de Punhe","Vila de Punhe","LOCAL-160938",NA,0,1,1,38,3.09,13,1.06,54.98,2237,1230,NA,0,35,2.8,12,0.96,52.81,2365,1249,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Chafé","Chafé","LOCAL-160940",NA,0,1,1,63,4.76,32,2.42,41.48,3192,1324,NA,0,41,3.08,29,2.18,42.43,3139,1332,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Barroselas e Carvoeiro","Barroselas e Carvoeiro","LOCAL-160941",NA,0,1,1,104,4.02,41,1.58,54.59,4739,2587,NA,0,90,3.24,52,1.87,54.95,5052,2776,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Cardielos e Serreleis","Cardielos e Serreleis","LOCAL-160942",NA,0,1,1,43,3.2,32,2.38,64.99,2068,1344,NA,0,42,3.08,21,1.54,64.61,2108,1362,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão","Geraz do Lima e Deão","LOCAL-160943",NA,0,1,1,51,2.88,45,2.54,52.95,3343,1770,NA,0,61,3.25,43,2.29,52.49,3578,1878,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Mazarefes e Vila Fria","Mazarefes e Vila Fria","LOCAL-160944",NA,0,1,1,35,2.45,30,2.1,55.07,2595,1429,NA,0,43,2.82,28,1.84,55.21,2762,1525,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Nogueira, Meixedo e Vilar de Murteda","Nogueira, Meixedo e Vilar de Murteda","LOCAL-160945",NA,0,1,1,33,4.05,10,1.23,56.37,1444,814,NA,0,18,1.97,10,1.1,58.54,1558,912,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Subportela, Deocriste e Portela Susã","Subportela, Deocriste e Portela Susã","LOCAL-160946",NA,0,1,1,44,3.38,19,1.46,55.98,2324,1301,NA,0,60,4.37,9,0.66,55.01,2494,1372,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Torre e Vila Mou","Torre e Vila Mou","LOCAL-160947",NA,0,1,1,25,3.79,15,2.28,53.75,1226,659,NA,0,15,2.09,12,1.68,56.33,1271,716,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela","Santa Maria Maior e Monserrate e Meadela","LOCAL-160948",NA,0,1,1,352,2.63,236,1.76,57.81,23136,13375,NA,0,334,2.41,209,1.51,59.42,23358,13880,"Viana do Castelo","Viana do Castelo"
"2019-12-03 11:13:36","Cornes","Cornes","LOCAL-161003",NA,0,1,1,12,5,5,2.08,53.81,446,240,NA,0,10,4.24,4,1.69,50.54,467,236,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Covas","Covas","LOCAL-161004",NA,0,1,1,9,3.33,9,3.33,46.55,580,270,NA,0,5,1.5,6,1.8,52.44,635,333,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Gondarém","Gondarém","LOCAL-161006",NA,0,1,1,13,2.51,9,1.74,57.11,907,518,NA,0,8,1.48,8,1.48,56.59,956,541,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Loivo","Loivo","LOCAL-161007",NA,0,1,1,11,2.74,12,2.99,49.14,816,401,NA,0,10,2.28,7,1.6,52.27,838,438,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Mentrestido","Mentrestido","LOCAL-161009",NA,0,1,1,3,2.21,1,0.74,53.33,255,136,NA,0,2,1.52,3,2.27,46.48,284,132,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Sapardos","Sapardos","LOCAL-161012",NA,0,1,1,4,2.06,3,1.55,54.34,357,194,NA,0,5,2.48,3,1.49,53.16,380,202,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Sopo","Sopo","LOCAL-161013",NA,0,1,1,6,2.43,3,1.21,44.99,549,247,NA,0,4,1.43,4,1.43,44.16,634,280,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Campos e Vila Meã","Campos e Vila Meã","LOCAL-161016",NA,0,1,1,29,4.07,11,1.54,49.83,1431,713,NA,0,16,2.07,20,2.59,52.95,1458,772,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Candemil e Gondar","Candemil e Gondar","LOCAL-161017",NA,0,1,1,12,5.43,2,0.9,61.05,362,221,NA,0,8,3.46,4,1.73,60.31,383,231,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Reboreda e Nogueira","Reboreda e Nogueira","LOCAL-161018",NA,0,1,1,14,2.64,9,1.69,56.25,944,531,NA,0,17,3.08,9,1.63,56.56,976,552,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","União das freguesias de Vila Nova de Cerveira e Lovelhe","Vila Nova de Cerveira e Lovelhe","LOCAL-161019",NA,0,1,1,30,3.14,16,1.68,53.75,1775,954,NA,0,33,3.25,21,2.07,55.61,1827,1016,"Vila Nova de Cerveira","Viana do Castelo"
"2019-12-03 11:13:36","Alijó","Alijó","LOCAL-170101",NA,0,1,1,18,1.52,50,4.22,47.67,2484,1184,NA,0,14,1.04,20,1.49,53.82,2499,1345,"Alijó","Vila Real"
"2019-12-03 11:13:36","Favaios","Favaios","LOCAL-170107",NA,0,1,1,7,1.47,15,3.14,47.13,1012,477,NA,0,8,1.41,6,1.06,51.5,1099,566,"Alijó","Vila Real"
"2019-12-03 11:13:36","Pegarinhos","Pegarinhos","LOCAL-170108",NA,0,1,1,4,2.2,3,1.65,34.21,532,182,NA,0,3,1.35,5,2.25,37.44,593,222,"Alijó","Vila Real"
"2019-12-03 11:13:36","Pinhão","Pinhão","LOCAL-170109",NA,0,1,1,11,3.33,5,1.52,53.48,617,330,NA,0,9,2.43,5,1.35,57.34,647,371,"Alijó","Vila Real"
"2019-12-03 11:13:36","Sanfins do Douro","Sanfins do Douro","LOCAL-170112",NA,0,1,1,20,2.88,18,2.59,50,1390,695,NA,0,9,1.09,25,3.03,54.53,1511,824,"Alijó","Vila Real"
"2019-12-03 11:13:36","Santa Eugénia","Santa Eugénia","LOCAL-170113",NA,0,1,1,7,3.47,7,3.47,57.55,351,202,NA,0,2,0.9,8,3.59,57.77,386,223,"Alijó","Vila Real"
"2019-12-03 11:13:36","São Mamede de Ribatua","São Mamede de Ribatua","LOCAL-170114",NA,0,1,1,12,3.63,10,3.02,50.15,660,331,NA,0,6,1.67,10,2.79,49.04,732,359,"Alijó","Vila Real"
"2019-12-03 11:13:36","Vila Chã","Vila Chã","LOCAL-170116",NA,0,1,1,4,1.79,13,5.8,43.75,512,224,NA,0,3,1.08,9,3.23,46.58,599,279,"Alijó","Vila Real"
"2019-12-03 11:13:36","Vila Verde","Vila Verde","LOCAL-170117",NA,0,1,1,6,2.05,8,2.73,42.53,689,293,NA,0,7,2.35,7,2.35,40.49,736,298,"Alijó","Vila Real"
"2019-12-03 11:13:36","Vilar de Maçada","Vilar de Maçada","LOCAL-170118",NA,0,1,1,4,1.04,20,5.18,40.67,949,386,NA,0,7,1.42,15,3.04,49.65,993,493,"Alijó","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Carlão e Amieiro","Carlão e Amieiro","LOCAL-170120",NA,0,1,1,3,0.88,18,5.29,41.11,827,340,NA,0,10,2.17,23,5,48.94,940,460,"Alijó","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Castedo e Cotas","Castedo e Cotas","LOCAL-170121",NA,0,1,1,4,1.4,12,4.21,50.09,569,285,NA,0,3,0.85,9,2.54,57.28,618,354,"Alijó","Vila Real"
"2019-12-03 11:13:36","União das freguesias de Pópulo e Ribalonga","Pópulo e Ribalonga","LOCAL-170122",NA,0,1,1,7,2.86,10,4.08,36.73,667,245,NA,0,5,1.95,6,2.34,34.74,737,256,"Alijó","Vila Real"
