"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters"
"2019-10-06 23:10:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:10:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:10:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:10:02","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:10:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:10:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:10:02","Lisboa","Lisboa","LOCAL-110000",26,22,134,121,19480,2.23,13194,1.51,56.86,1538771,874998,28,0,17917,1.96,13830,1.51,60.25,1518987,915190
"2019-10-06 23:10:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:10:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:10:02","Porto","Porto","LOCAL-130000",30,10,243,240,19726,2.28,14297,1.65,58.55,1477483,865138,30,0,17383,1.96,13069,1.47,60.26,1473014,887586
"2019-10-06 23:10:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:10:02","Setúbal","Setúbal","LOCAL-150000",7,11,55,49,6807,2.15,4997,1.58,53.35,594021,316934,9,0,5946,1.76,5070,1.5,57.97,582621,337742
"2019-10-06 23:10:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:10:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:10:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:15:01","Território Nacional","Território Nacional","LOCAL-500000",185,41,3092,3072,123388,2.59,84222,1.77,54.28,8764028,4756823,192,0,106456,2.12,81634,1.62,56.72,8858886,5025034
"2019-10-06 23:15:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:15:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:15:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:15:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:15:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:15:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:15:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:15:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:15:01","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:15:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:15:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:15:01","Lisboa","Lisboa","LOCAL-110000",28,20,134,123,20164,2.22,13668,1.51,56.9,1595133,907641,29,0,18557,1.95,14354,1.51,60.28,1575111,949426
"2019-10-06 23:15:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:15:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:15:01","Porto","Porto","LOCAL-130000",30,10,243,240,19726,2.28,14297,1.65,58.55,1477483,865138,30,0,17383,1.96,13069,1.47,60.26,1473014,887586
"2019-10-06 23:15:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:15:01","Setúbal","Setúbal","LOCAL-150000",7,11,55,49,6807,2.15,4997,1.58,53.35,594021,316934,9,0,5946,1.76,5070,1.5,57.97,582621,337742
"2019-10-06 23:15:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:15:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:15:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:20:01","Território Nacional","Território Nacional","LOCAL-500000",188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,195,0,107212,2.12,82243,1.62,56.77,8927216,5068106
"2019-10-06 23:20:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:20:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:20:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:20:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:20:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:20:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:20:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:20:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:20:01","Faro","Faro","LOCAL-080000",9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:20:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:20:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:20:01","Lisboa","Lisboa","LOCAL-110000",28,20,134,123,20164,2.22,13668,1.51,56.9,1595133,907641,29,0,18557,1.95,14354,1.51,60.28,1575111,949426
"2019-10-06 23:20:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:20:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:20:01","Porto","Porto","LOCAL-130000",31,9,243,241,20361,2.29,14624,1.65,58.71,1512448,887919,32,0,17955,1.97,13394,1.47,60.39,1507259,910159
"2019-10-06 23:20:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:20:01","Setúbal","Setúbal","LOCAL-150000",9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,10,0,6052,1.76,5142,1.5,58.03,592606,343873
"2019-10-06 23:20:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:20:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:20:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:25:02","Território Nacional","Território Nacional","LOCAL-500000",188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,195,0,107212,2.12,82243,1.62,56.77,8927216,5068106
"2019-10-06 23:25:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:25:02","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:25:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:25:02","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:25:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:25:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:25:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:25:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:25:02","Faro","Faro","LOCAL-080000",6,3,67,66,4837,2.83,3038,1.78,45.76,373593,170974,6,0,4232,2.24,3038,1.61,51.3,367573,188561
"2019-10-06 23:25:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:25:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:25:02","Lisboa","Lisboa","LOCAL-110000",35,13,134,129,22113,2.17,15139,1.49,56.98,1784826,1016952,36,0,20534,1.93,16000,1.5,60.37,1765391,1065786
"2019-10-06 23:25:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:25:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:25:02","Porto","Porto","LOCAL-130000",31,9,243,241,20361,2.29,14624,1.65,58.71,1512448,887919,32,0,17955,1.97,13394,1.47,60.39,1507259,910159
"2019-10-06 23:25:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:25:02","Setúbal","Setúbal","LOCAL-150000",9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,10,0,6052,1.76,5142,1.5,58.03,592606,343873
"2019-10-06 23:25:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:25:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:25:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:30:01","Território Nacional","Território Nacional","LOCAL-500000",188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,195,0,107212,2.12,82243,1.62,56.77,8927216,5068106
"2019-10-06 23:30:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:30:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:30:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:30:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:30:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:30:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:30:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:30:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:30:01","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:30:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:30:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:30:01","Lisboa","Lisboa","LOCAL-110000",35,13,134,129,22113,2.17,15139,1.49,56.98,1784826,1016952,36,0,20534,1.93,16000,1.5,60.37,1765391,1065786
"2019-10-06 23:30:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:30:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:30:01","Porto","Porto","LOCAL-130000",32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,33,0,18317,1.97,13649,1.46,60.29,1545878,932006
"2019-10-06 23:30:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:30:01","Setúbal","Setúbal","LOCAL-150000",9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,10,0,6052,1.76,5142,1.5,58.03,592606,343873
"2019-10-06 23:30:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:30:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:30:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:35:02","Território Nacional","Território Nacional","LOCAL-500000",197,29,3092,3083,126762,2.57,86605,1.75,54.38,9081092,4938527,203,0,109765,2.1,84329,1.62,56.86,9178447,5219018
"2019-10-06 23:35:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:35:02","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:35:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:35:02","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:35:02","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:35:02","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:35:02","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:35:02","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:35:02","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:35:02","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:35:02","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:35:02","Lisboa","Lisboa","LOCAL-110000",35,13,134,129,22113,2.17,15139,1.49,56.98,1784826,1016952,36,0,20534,1.93,16000,1.5,60.37,1765391,1065786
"2019-10-06 23:35:02","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:35:02","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:35:02","Porto","Porto","LOCAL-130000",32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,33,0,18317,1.97,13649,1.46,60.29,1545878,932006
"2019-10-06 23:35:02","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:35:02","Setúbal","Setúbal","LOCAL-150000",10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,12,0,6587,1.75,5575,1.48,58.22,646295,376244
"2019-10-06 23:35:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:35:02","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:35:02","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:40:01","Território Nacional","Território Nacional","LOCAL-500000",201,25,3092,3086,127612,2.56,87187,1.75,54.42,9164167,4987572,206,0,110647,2.1,84996,1.61,56.9,9262709,5270210
"2019-10-06 23:40:01","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:40:01","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:40:01","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:40:01","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
"2019-10-06 23:40:01","Bragança","Bragança","LOCAL-040000",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,3,0,1189,1.71,1408,2.02,47.23,147465,69644
"2019-10-06 23:40:01","Castelo Branco","Castelo Branco","LOCAL-050000",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,4,0,2091,2.01,2167,2.08,57.46,181378,104223
"2019-10-06 23:40:01","Coimbra","Coimbra","LOCAL-060000",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,9,0,5929,2.69,3536,1.61,56.33,390947,220211
"2019-10-06 23:40:01","Évora","Évora","LOCAL-070000",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,3,0,1421,1.68,1079,1.28,59.9,141258,84617
"2019-10-06 23:40:01","Faro","Faro","LOCAL-080000",9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,9,0,4286,2.25,3079,1.62,51.38,370764,190484
"2019-10-06 23:40:01","Guarda","Guarda","LOCAL-090000",3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,4,0,1689,1.98,1987,2.32,52.29,163462,85469
"2019-10-06 23:40:01","Leiria","Leiria","LOCAL-100000",10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,10,0,6902,2.89,4699,1.97,56.26,423801,238433
"2019-10-06 23:40:01","Lisboa","Lisboa","LOCAL-110000",39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,39,0,21416,1.92,16667,1.49,60.39,1849653,1116978
"2019-10-06 23:40:01","Madeira","Madeira","LOCAL-300000",6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,6,0,1018,0.81,3597,2.88,48.9,255821,125104
"2019-10-06 23:40:01","Portalegre","Portalegre","LOCAL-120000",2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,2,0,1130,1.92,896,1.52,58.31,101189,59004
"2019-10-06 23:40:01","Porto","Porto","LOCAL-130000",32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,33,0,18317,1.97,13649,1.46,60.29,1545878,932006
"2019-10-06 23:40:01","Santarém","Santarém","LOCAL-140000",9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,9,0,5142,2.26,3967,1.74,57.87,393314,227620
"2019-10-06 23:40:01","Setúbal","Setúbal","LOCAL-150000",10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,12,0,6587,1.75,5575,1.48,58.22,646295,376244
"2019-10-06 23:40:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,6,0,3228,2.51,2141,1.67,50.74,253219,128488
"2019-10-06 23:40:01","Vila Real","Vila Real","LOCAL-170000",5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,5,0,1919,1.74,1960,1.78,48.26,228497,110273
"2019-10-06 23:40:01","Viseu","Viseu","LOCAL-180000",8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,9,0,4235,2.22,3632,1.9,51.28,371931,190712
"2019-10-06 23:45:02","Território Nacional","Território Nacional","LOCAL-500000",201,25,3092,3086,127612,2.56,87187,1.75,54.42,9164167,4987572,206,0,110647,2.1,84996,1.61,56.9,9262709,5270210
"2019-10-06 23:45:02","Açores","Açores","LOCAL-400000",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,5,0,3047,3.25,1583,1.69,41.22,227546,93803
"2019-10-06 23:45:02","Aveiro","Aveiro","LOCAL-010000",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,16,0,9163,2.49,6130,1.67,56.31,653597,368071
"2019-10-06 23:45:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 23:45:02","Braga","Braga","LOCAL-030000",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,19,0,10708,2.26,6112,1.29,60.21,787768,474341
